Year,Month,Weekday,State,NumOfAccidents
2018,12,Sunday,All,4308
2018,12,Thursday,All,11551
2018,12,Tuesday,All,10502
2018,12,Wednesday,All,11356
2016,All,Friday,AL,28
2016,All,Friday,AR,4
2016,All,Friday,AZ,562
2016,All,Friday,CA,23895
2016,All,Friday,CO,280
2016,All,Friday,CT,748
2016,All,Friday,DC,52
2016,All,Friday,DE,52
2016,All,Friday,FL,6164
2016,All,Friday,GA,2196
2016,All,Friday,IA,390
2016,All,Friday,ID,94
2016,All,Friday,IL,3008
2016,All,Friday,IN,266
2016,All,Friday,KS,130
2016,All,Friday,KY,143
2016,All,Friday,LA,168
2016,All,Friday,MA,887
2016,All,Friday,MD,1252
2016,All,Friday,ME,26
2016,All,Friday,MI,3003
2016,All,Friday,MN,503
2016,All,Friday,MO,774
2016,All,Friday,MS,65
2016,All,Friday,MT,4
2016,All,Friday,NC,1215
2016,All,Friday,NE,937
2016,All,Friday,NH,47
2016,All,Friday,NJ,1461
2016,All,Friday,NM,34
2016,All,Friday,NV,320
2016,All,Friday,NY,3373
2016,All,Friday,OH,1940
2016,All,Friday,OK,137
2016,All,Friday,OR,225
2016,All,Friday,PA,3961
2016,All,Friday,RI,267
2016,All,Friday,SC,528
2016,All,Friday,SD,2
2016,All,Friday,TN,290
2016,All,Friday,TX,9086
2016,All,Friday,UT,201
2016,All,Friday,VA,1043
2016,All,Friday,VT,2
2016,All,Friday,WA,1691
2016,All,Friday,WI,283
2016,All,Friday,WV,55
2016,All,Friday,WY,14
2016,All,Monday,AL,19
2016,All,Monday,AR,4
2016,All,Monday,AZ,420
2016,All,Monday,CA,23209
2016,All,Monday,CO,180
2016,All,Monday,CT,669
2016,All,Monday,DC,76
2016,All,Monday,DE,66
2016,All,Monday,FL,6371
2016,All,Monday,GA,2131
2016,All,Monday,IA,343
2016,All,Monday,ID,45
2016,All,Monday,IL,3230
2016,All,Monday,IN,227
2016,All,Monday,KS,133
2016,All,Monday,KY,190
2016,All,Monday,LA,145
2016,All,Monday,MA,895
2016,All,Monday,MD,1094
2016,All,Monday,ME,17
2016,All,Monday,MI,2942
2016,All,Monday,MN,370
2016,All,Monday,MO,652
2016,All,Monday,MS,92
2016,All,Monday,MT,10
2016,All,Monday,NC,1069
2016,All,Monday,NE,984
2016,All,Monday,NH,79
2016,All,Monday,NJ,1241
2016,All,Monday,NM,27
2016,All,Monday,NV,215
2016,All,Monday,NY,3451
2016,All,Monday,OH,1931
2016,All,Monday,OK,86
2016,All,Monday,OR,137
2016,All,Monday,PA,3696
2016,All,Monday,RI,270
2016,All,Monday,SC,448
2016,All,Monday,SD,2
2016,All,Monday,TN,261
2016,All,Monday,TX,8328
2016,All,Monday,UT,169
2016,All,Monday,VA,1039
2016,All,Monday,VT,3
2016,All,Monday,WA,1487
2016,All,Monday,WI,239
2016,All,Monday,WV,53
2016,All,Monday,WY,15
2016,All,Saturday,AL,2
2016,All,Saturday,AR,1
2016,All,Saturday,AZ,100
2016,All,Saturday,CA,8860
2016,All,Saturday,CO,64
2016,All,Saturday,CT,259
2016,All,Saturday,DC,8
2016,All,Saturday,DE,31
2016,All,Saturday,FL,1612
2016,All,Saturday,GA,830
2016,All,Saturday,IA,127
2016,All,Saturday,ID,54
2016,All,Saturday,IL,492
2016,All,Saturday,IN,128
2016,All,Saturday,KS,38
2016,All,Saturday,KY,48
2016,All,Saturday,LA,30
2016,All,Saturday,MA,129
2016,All,Saturday,MD,511
2016,All,Saturday,ME,4
2016,All,Saturday,MI,675
2016,All,Saturday,MN,55
2016,All,Saturday,MO,146
2016,All,Saturday,MS,8
2016,All,Saturday,NC,66
2016,All,Saturday,NE,178
2016,All,Saturday,NH,16
2016,All,Saturday,NJ,367
2016,All,Saturday,NM,6
2016,All,Saturday,NV,47
2016,All,Saturday,NY,1065
2016,All,Saturday,OH,339
2016,All,Saturday,OK,8
2016,All,Saturday,OR,39
2016,All,Saturday,PA,660
2016,All,Saturday,RI,44
2016,All,Saturday,SC,138
2016,All,Saturday,TN,57
2016,All,Saturday,TX,2882
2016,All,Saturday,UT,51
2016,All,Saturday,VA,316
2016,All,Saturday,WA,444
2016,All,Saturday,WI,62
2016,All,Saturday,WV,12
2016,All,Saturday,WY,4
2016,All,Sunday,AZ,164
2016,All,Sunday,CA,8447
2016,All,Sunday,CO,59
2016,All,Sunday,CT,241
2016,All,Sunday,DC,11
2016,All,Sunday,DE,17
2016,All,Sunday,FL,1149
2016,All,Sunday,GA,769
2016,All,Sunday,IA,117
2016,All,Sunday,ID,39
2016,All,Sunday,IL,445
2016,All,Sunday,IN,85
2016,All,Sunday,KS,23
2016,All,Sunday,KY,54
2016,All,Sunday,LA,25
2016,All,Sunday,MA,111
2016,All,Sunday,MD,453
2016,All,Sunday,ME,7
2016,All,Sunday,MI,660
2016,All,Sunday,MN,117
2016,All,Sunday,MO,141
2016,All,Sunday,MS,8
2016,All,Sunday,MT,2
2016,All,Sunday,NC,63
2016,All,Sunday,NE,160
2016,All,Sunday,NH,23
2016,All,Sunday,NJ,330
2016,All,Sunday,NM,9
2016,All,Sunday,NV,98
2016,All,Sunday,NY,1081
2016,All,Sunday,OH,249
2016,All,Sunday,OK,10
2016,All,Sunday,OR,43
2016,All,Sunday,PA,565
2016,All,Sunday,RI,28
2016,All,Sunday,SC,127
2016,All,Sunday,TN,85
2016,All,Sunday,TX,2277
2016,All,Sunday,UT,73
2016,All,Sunday,VA,325
2016,All,Sunday,WA,387
2016,All,Sunday,WI,84
2016,All,Sunday,WV,36
2016,All,Sunday,WY,8
2016,All,Thursday,AL,28
2016,All,Thursday,AR,5
2016,All,Thursday,AZ,528
2016,All,Thursday,CA,26035
2016,All,Thursday,CO,262
2016,All,Thursday,CT,710
2016,All,Thursday,DC,100
2016,All,Thursday,DE,46
2016,All,Thursday,FL,6860
2016,All,Thursday,GA,2326
2016,All,Thursday,IA,355
2016,All,Thursday,ID,75
2016,All,Thursday,IL,3024
2016,All,Thursday,IN,306
2016,All,Thursday,KS,147
2016,All,Thursday,KY,263
2016,All,Thursday,LA,138
2016,All,Thursday,MA,975
2016,All,Thursday,MD,1419
2016,All,Thursday,ME,30
2016,All,Thursday,MI,3171
2016,All,Thursday,MN,471
2016,All,Thursday,MO,649
2016,All,Thursday,MS,70
2016,All,Thursday,MT,18
2016,All,Thursday,NC,1066
2016,All,Thursday,NE,1124
2016,All,Thursday,NH,44
2016,All,Thursday,NJ,1531
2016,All,Thursday,NM,29
2016,All,Thursday,NV,238
2016,All,Thursday,NY,3537
2016,All,Thursday,OH,2289
2016,All,Thursday,OK,137
2016,All,Thursday,OR,239
2016,All,Thursday,PA,4043
2016,All,Thursday,RI,249
2016,All,Thursday,SC,589
2016,All,Thursday,TN,312
2016,All,Thursday,TX,8837
2016,All,Thursday,UT,174
2016,All,Thursday,VA,1098
2016,All,Thursday,VT,9
2016,All,Thursday,WA,1803
2016,All,Thursday,WI,259
2016,All,Thursday,WV,115
2016,All,Thursday,WY,9
2016,All,Tuesday,AL,29
2016,All,Tuesday,AR,8
2016,All,Tuesday,AZ,483
2016,All,Tuesday,CA,24880
2016,All,Tuesday,CO,241
2016,All,Tuesday,CT,804
2016,All,Tuesday,DC,98
2016,All,Tuesday,DE,38
2016,All,Tuesday,FL,7424
2016,All,Tuesday,GA,2588
2016,All,Tuesday,IA,344
2016,All,Tuesday,ID,63
2016,All,Tuesday,IL,3560
2016,All,Tuesday,IN,337
2016,All,Tuesday,KS,134
2016,All,Tuesday,KY,208
2016,All,Tuesday,LA,172
2016,All,Tuesday,MA,1130
2016,All,Tuesday,MD,1410
2016,All,Tuesday,ME,18
2016,All,Tuesday,MI,3030
2016,All,Tuesday,MN,592
2016,All,Tuesday,MO,636
2016,All,Tuesday,MS,82
2016,All,Tuesday,MT,8
2016,All,Tuesday,NC,1443
2016,All,Tuesday,ND,3
2016,All,Tuesday,NE,1247
2016,All,Tuesday,NH,62
2016,All,Tuesday,NJ,1508
2016,All,Tuesday,NM,16
2016,All,Tuesday,NV,204
2016,All,Tuesday,NY,3877
2016,All,Tuesday,OH,2422
2016,All,Tuesday,OK,119
2016,All,Tuesday,OR,120
2016,All,Tuesday,PA,4177
2016,All,Tuesday,RI,273
2016,All,Tuesday,SC,600
2016,All,Tuesday,TN,324
2016,All,Tuesday,TX,9195
2016,All,Tuesday,UT,129
2016,All,Tuesday,VA,1439
2016,All,Tuesday,WA,1775
2016,All,Tuesday,WI,292
2016,All,Tuesday,WV,95
2016,All,Tuesday,WY,12
2016,All,Wednesday,AL,29
2016,All,Wednesday,AR,4
2016,All,Wednesday,AZ,513
2016,All,Wednesday,CA,25130
2016,All,Wednesday,CO,238
2016,All,Wednesday,CT,770
2016,All,Wednesday,DC,109
2016,All,Wednesday,DE,29
2016,All,Wednesday,FL,7453
2016,All,Wednesday,GA,2402
2016,All,Wednesday,IA,329
2016,All,Wednesday,ID,49
2016,All,Wednesday,IL,3318
2016,All,Wednesday,IN,274
2016,All,Wednesday,KS,157
2016,All,Wednesday,KY,162
2016,All,Wednesday,LA,171
2016,All,Wednesday,MA,1070
2016,All,Wednesday,MD,1397
2016,All,Wednesday,ME,33
2016,All,Wednesday,MI,3149
2016,All,Wednesday,MN,459
2016,All,Wednesday,MO,760
2016,All,Wednesday,MS,77
2016,All,Wednesday,MT,20
2016,All,Wednesday,NC,1225
2016,All,Wednesday,NE,1180
2016,All,Wednesday,NH,44
2016,All,Wednesday,NJ,1476
2016,All,Wednesday,NM,32
2016,All,Wednesday,NV,235
2016,All,Wednesday,NY,3642
2016,All,Wednesday,OH,2160
2016,All,Wednesday,OK,73
2016,All,Wednesday,OR,223
2016,All,Wednesday,PA,4106
2016,All,Wednesday,RI,272
2016,All,Wednesday,SC,585
2016,All,Wednesday,SD,4
2016,All,Wednesday,TN,359
2016,All,Wednesday,TX,9161
2016,All,Wednesday,UT,171
2016,All,Wednesday,VA,1230
2016,All,Wednesday,VT,3
2016,All,Wednesday,WA,1730
2016,All,Wednesday,WI,343
2016,All,Wednesday,WV,63
2016,All,Wednesday,WY,7
2017,All,Friday,AL,577
2017,All,Friday,AR,28
2017,All,Friday,AZ,2601
2017,All,Friday,CA,27251
2017,All,Friday,CO,1303
2017,All,Friday,CT,1324
2017,All,Friday,DC,118
2017,All,Friday,DE,173
2017,All,Friday,FL,11159
2017,All,Friday,GA,4003
2017,All,Friday,IA,630
2017,All,Friday,ID,67
2017,All,Friday,IL,4669
2017,All,Friday,IN,1416
2017,All,Friday,KS,298
2017,All,Friday,KY,653
2017,All,Friday,LA,2631
2017,All,Friday,MA,1784
2017,All,Friday,MD,2097
2017,All,Friday,ME,107
2017,All,Friday,MI,5159
2017,All,Friday,MN,2028
2017,All,Friday,MO,1309
2017,All,Friday,MS,179
2017,All,Friday,MT,21
2017,All,Friday,NC,6562
2017,All,Friday,ND,1
2017,All,Friday,NE,1214
2017,All,Friday,NH,343
2017,All,Friday,NJ,2539
2017,All,Friday,NM,267
2017,All,Friday,NV,508
2017,All,Friday,NY,6553
2017,All,Friday,OH,2784
2017,All,Friday,OK,1880
2017,All,Friday,OR,1295
2017,All,Friday,PA,5190
2017,All,Friday,RI,573
2017,All,Friday,SC,5810
2017,All,Friday,TN,2056
2017,All,Friday,TX,15982
2017,All,Friday,UT,816
2017,All,Friday,VA,4033
2017,All,Friday,VT,31
2017,All,Friday,WA,3477
2017,All,Friday,WI,702
2017,All,Friday,WV,148
2017,All,Friday,WY,11
2017,All,Monday,AL,463
2017,All,Monday,AR,15
2017,All,Monday,AZ,2031
2017,All,Monday,CA,24189
2017,All,Monday,CO,1159
2017,All,Monday,CT,1098
2017,All,Monday,DC,128
2017,All,Monday,DE,153
2017,All,Monday,FL,10603
2017,All,Monday,GA,3623
2017,All,Monday,IA,539
2017,All,Monday,ID,51
2017,All,Monday,IL,4742
2017,All,Monday,IN,1179
2017,All,Monday,KS,281
2017,All,Monday,KY,495
2017,All,Monday,LA,2103
2017,All,Monday,MA,1503
2017,All,Monday,MD,2021
2017,All,Monday,ME,77
2017,All,Monday,MI,4478
2017,All,Monday,MN,1573
2017,All,Monday,MO,1212
2017,All,Monday,MS,189
2017,All,Monday,MT,11
2017,All,Monday,NC,6082
2017,All,Monday,NE,1143
2017,All,Monday,NH,335
2017,All,Monday,NJ,2366
2017,All,Monday,NM,186
2017,All,Monday,NV,369
2017,All,Monday,NY,6404
2017,All,Monday,OH,2234
2017,All,Monday,OK,1844
2017,All,Monday,OR,1032
2017,All,Monday,PA,4598
2017,All,Monday,RI,460
2017,All,Monday,SC,5061
2017,All,Monday,SD,2
2017,All,Monday,TN,1982
2017,All,Monday,TX,14860
2017,All,Monday,UT,776
2017,All,Monday,VA,3631
2017,All,Monday,VT,28
2017,All,Monday,WA,2754
2017,All,Monday,WI,674
2017,All,Monday,WV,125
2017,All,Monday,WY,22
2017,All,Saturday,AL,113
2017,All,Saturday,AR,2
2017,All,Saturday,AZ,422
2017,All,Saturday,CA,12589
2017,All,Saturday,CO,202
2017,All,Saturday,CT,276
2017,All,Saturday,DC,20
2017,All,Saturday,DE,31
2017,All,Saturday,FL,2495
2017,All,Saturday,GA,1514
2017,All,Saturday,IA,154
2017,All,Saturday,ID,34
2017,All,Saturday,IL,852
2017,All,Saturday,IN,233
2017,All,Saturday,KS,74
2017,All,Saturday,KY,148
2017,All,Saturday,LA,218
2017,All,Saturday,MA,97
2017,All,Saturday,MD,762
2017,All,Saturday,ME,69
2017,All,Saturday,MI,1485
2017,All,Saturday,MN,709
2017,All,Saturday,MO,316
2017,All,Saturday,MS,29
2017,All,Saturday,MT,9
2017,All,Saturday,NC,893
2017,All,Saturday,NE,112
2017,All,Saturday,NH,163
2017,All,Saturday,NJ,615
2017,All,Saturday,NM,25
2017,All,Saturday,NV,64
2017,All,Saturday,NY,1802
2017,All,Saturday,OH,380
2017,All,Saturday,OK,97
2017,All,Saturday,OR,238
2017,All,Saturday,PA,1106
2017,All,Saturday,RI,99
2017,All,Saturday,SC,646
2017,All,Saturday,TN,406
2017,All,Saturday,TX,4090
2017,All,Saturday,UT,280
2017,All,Saturday,VA,668
2017,All,Saturday,VT,4
2017,All,Saturday,WA,1060
2017,All,Saturday,WI,283
2017,All,Saturday,WV,48
2017,All,Saturday,WY,9
2017,All,Sunday,AL,128
2017,All,Sunday,AR,6
2017,All,Sunday,AZ,393
2017,All,Sunday,CA,11507
2017,All,Sunday,CO,154
2017,All,Sunday,CT,310
2017,All,Sunday,DC,25
2017,All,Sunday,DE,32
2017,All,Sunday,FL,2323
2017,All,Sunday,GA,1134
2017,All,Sunday,IA,136
2017,All,Sunday,ID,39
2017,All,Sunday,IL,624
2017,All,Sunday,IN,255
2017,All,Sunday,KS,60
2017,All,Sunday,KY,183
2017,All,Sunday,LA,206
2017,All,Sunday,MA,114
2017,All,Sunday,MD,675
2017,All,Sunday,ME,49
2017,All,Sunday,MI,1210
2017,All,Sunday,MN,380
2017,All,Sunday,MO,258
2017,All,Sunday,MS,17
2017,All,Sunday,MT,7
2017,All,Sunday,NC,679
2017,All,Sunday,NE,46
2017,All,Sunday,NH,155
2017,All,Sunday,NJ,640
2017,All,Sunday,NM,27
2017,All,Sunday,NV,53
2017,All,Sunday,NY,2020
2017,All,Sunday,OH,313
2017,All,Sunday,OK,70
2017,All,Sunday,OR,204
2017,All,Sunday,PA,1020
2017,All,Sunday,RI,101
2017,All,Sunday,SC,546
2017,All,Sunday,SD,1
2017,All,Sunday,TN,399
2017,All,Sunday,TX,3679
2017,All,Sunday,UT,188
2017,All,Sunday,VA,634
2017,All,Sunday,WA,1010
2017,All,Sunday,WI,238
2017,All,Sunday,WV,70
2017,All,Sunday,WY,10
2017,All,Thursday,AL,546
2017,All,Thursday,AR,28
2017,All,Thursday,AZ,2486
2017,All,Thursday,CA,26309
2017,All,Thursday,CO,1531
2017,All,Thursday,CT,1338
2017,All,Thursday,DC,144
2017,All,Thursday,DE,179
2017,All,Thursday,FL,11257
2017,All,Thursday,GA,3995
2017,All,Thursday,IA,502
2017,All,Thursday,ID,58
2017,All,Thursday,IL,4623
2017,All,Thursday,IN,1281
2017,All,Thursday,KS,341
2017,All,Thursday,KY,588
2017,All,Thursday,LA,2469
2017,All,Thursday,MA,1851
2017,All,Thursday,MD,2257
2017,All,Thursday,ME,110
2017,All,Thursday,MI,5233
2017,All,Thursday,MN,2094
2017,All,Thursday,MO,1435
2017,All,Thursday,MS,219
2017,All,Thursday,MT,29
2017,All,Thursday,NC,6357
2017,All,Thursday,NE,1196
2017,All,Thursday,NH,317
2017,All,Thursday,NJ,2623
2017,All,Thursday,NM,229
2017,All,Thursday,NV,524
2017,All,Thursday,NY,6789
2017,All,Thursday,OH,2658
2017,All,Thursday,OK,1910
2017,All,Thursday,OR,1175
2017,All,Thursday,PA,5036
2017,All,Thursday,RI,525
2017,All,Thursday,SC,5690
2017,All,Thursday,SD,3
2017,All,Thursday,TN,2057
2017,All,Thursday,TX,15388
2017,All,Thursday,UT,951
2017,All,Thursday,VA,3805
2017,All,Thursday,VT,28
2017,All,Thursday,WA,3583
2017,All,Thursday,WI,760
2017,All,Thursday,WV,104
2017,All,Thursday,WY,23
2017,All,Tuesday,AL,521
2017,All,Tuesday,AR,28
2017,All,Tuesday,AZ,2029
2017,All,Tuesday,CA,25075
2017,All,Tuesday,CO,1317
2017,All,Tuesday,CT,1243
2017,All,Tuesday,DC,159
2017,All,Tuesday,DE,179
2017,All,Tuesday,FL,11537
2017,All,Tuesday,GA,3903
2017,All,Tuesday,IA,534
2017,All,Tuesday,ID,64
2017,All,Tuesday,IL,5086
2017,All,Tuesday,IN,1321
2017,All,Tuesday,KS,348
2017,All,Tuesday,KY,613
2017,All,Tuesday,LA,2252
2017,All,Tuesday,MA,1825
2017,All,Tuesday,MD,2342
2017,All,Tuesday,ME,87
2017,All,Tuesday,MI,4880
2017,All,Tuesday,MN,1798
2017,All,Tuesday,MO,1380
2017,All,Tuesday,MS,195
2017,All,Tuesday,MT,24
2017,All,Tuesday,NC,6800
2017,All,Tuesday,ND,1
2017,All,Tuesday,NE,1170
2017,All,Tuesday,NH,374
2017,All,Tuesday,NJ,2645
2017,All,Tuesday,NM,189
2017,All,Tuesday,NV,492
2017,All,Tuesday,NY,6630
2017,All,Tuesday,OH,2680
2017,All,Tuesday,OK,1858
2017,All,Tuesday,OR,1051
2017,All,Tuesday,PA,4880
2017,All,Tuesday,RI,585
2017,All,Tuesday,SC,5228
2017,All,Tuesday,SD,4
2017,All,Tuesday,TN,2068
2017,All,Tuesday,TX,15712
2017,All,Tuesday,UT,798
2017,All,Tuesday,VA,4087
2017,All,Tuesday,VT,34
2017,All,Tuesday,WA,3158
2017,All,Tuesday,WI,705
2017,All,Tuesday,WV,112
2017,All,Tuesday,WY,11
2017,All,Wednesday,AL,556
2017,All,Wednesday,AR,27
2017,All,Wednesday,AZ,2365
2017,All,Wednesday,CA,25748
2017,All,Wednesday,CO,1425
2017,All,Wednesday,CT,1146
2017,All,Wednesday,DC,169
2017,All,Wednesday,DE,144
2017,All,Wednesday,FL,11291
2017,All,Wednesday,GA,3887
2017,All,Wednesday,IA,521
2017,All,Wednesday,ID,55
2017,All,Wednesday,IL,4693
2017,All,Wednesday,IN,1262
2017,All,Wednesday,KS,332
2017,All,Wednesday,KY,595
2017,All,Wednesday,LA,2353
2017,All,Wednesday,MA,1871
2017,All,Wednesday,MD,2183
2017,All,Wednesday,ME,92
2017,All,Wednesday,MI,4979
2017,All,Wednesday,MN,1846
2017,All,Wednesday,MO,1463
2017,All,Wednesday,MS,209
2017,All,Wednesday,MT,32
2017,All,Wednesday,NC,6718
2017,All,Wednesday,ND,2
2017,All,Wednesday,NE,1322
2017,All,Wednesday,NH,344
2017,All,Wednesday,NJ,2643
2017,All,Wednesday,NM,216
2017,All,Wednesday,NV,493
2017,All,Wednesday,NY,6681
2017,All,Wednesday,OH,2604
2017,All,Wednesday,OK,2101
2017,All,Wednesday,OR,1172
2017,All,Wednesday,PA,5041
2017,All,Wednesday,RI,515
2017,All,Wednesday,SC,5350
2017,All,Wednesday,SD,2
2017,All,Wednesday,TN,2039
2017,All,Wednesday,TX,15827
2017,All,Wednesday,UT,842
2017,All,Wednesday,VA,3879
2017,All,Wednesday,VT,30
2017,All,Wednesday,WA,3406
2017,All,Wednesday,WI,741
2017,All,Wednesday,WV,93
2017,All,Wednesday,WY,26
2018,All,Friday,AL,2852
2018,All,Friday,AR,105
2018,All,Friday,AZ,4338
2018,All,Friday,CA,26497
2018,All,Friday,CO,2530
2018,All,Friday,CT,1183
2018,All,Friday,DC,139
2018,All,Friday,DE,311
2018,All,Friday,FL,11895
2018,All,Friday,GA,4508
2018,All,Friday,IA,430
2018,All,Friday,ID,83
2018,All,Friday,IL,4250
2018,All,Friday,IN,2820
2018,All,Friday,KS,304
2018,All,Friday,KY,1497
2018,All,Friday,LA,4026
2018,All,Friday,MA,1756
2018,All,Friday,MD,1908
2018,All,Friday,ME,149
2018,All,Friday,MI,4205
2018,All,Friday,MN,3597
2018,All,Friday,MO,1548
2018,All,Friday,MS,536
2018,All,Friday,MT,19
2018,All,Friday,NC,10425
2018,All,Friday,ND,3
2018,All,Friday,NE,1161
2018,All,Friday,NH,485
2018,All,Friday,NJ,2718
2018,All,Friday,NM,390
2018,All,Friday,NV,506
2018,All,Friday,NY,6970
2018,All,Friday,OH,3394
2018,All,Friday,OK,4134
2018,All,Friday,OR,4109
2018,All,Friday,PA,3936
2018,All,Friday,RI,659
2018,All,Friday,SC,10794
2018,All,Friday,TN,4749
2018,All,Friday,TX,15790
2018,All,Friday,UT,1937
2018,All,Friday,VA,4967
2018,All,Friday,VT,42
2018,All,Friday,WA,3460
2018,All,Friday,WI,921
2018,All,Friday,WV,139
2018,All,Friday,WY,26
2018,All,Monday,AL,2468
2018,All,Monday,AR,86
2018,All,Monday,AZ,3964
2018,All,Monday,CA,25622
2018,All,Monday,CO,2588
2018,All,Monday,CT,1141
2018,All,Monday,DC,173
2018,All,Monday,DE,325
2018,All,Monday,FL,12336
2018,All,Monday,GA,4108
2018,All,Monday,IA,487
2018,All,Monday,ID,62
2018,All,Monday,IL,4652
2018,All,Monday,IN,2496
2018,All,Monday,KS,509
2018,All,Monday,KY,1423
2018,All,Monday,LA,3751
2018,All,Monday,MA,1607
2018,All,Monday,MD,1963
2018,All,Monday,ME,88
2018,All,Monday,MI,4397
2018,All,Monday,MN,3741
2018,All,Monday,MO,1610
2018,All,Monday,MS,480
2018,All,Monday,MT,45
2018,All,Monday,NC,9995
2018,All,Monday,ND,1
2018,All,Monday,NE,1087
2018,All,Monday,NH,418
2018,All,Monday,NJ,2450
2018,All,Monday,NM,331
2018,All,Monday,NV,549
2018,All,Monday,NY,6576
2018,All,Monday,OH,3211
2018,All,Monday,OK,3830
2018,All,Monday,OR,3523
2018,All,Monday,PA,3940
2018,All,Monday,RI,502
2018,All,Monday,SC,10382
2018,All,Monday,SD,4
2018,All,Monday,TN,4495
2018,All,Monday,TX,15406
2018,All,Monday,UT,1541
2018,All,Monday,VA,5252
2018,All,Monday,VT,34
2018,All,Monday,WA,3154
2018,All,Monday,WI,922
2018,All,Monday,WV,95
2018,All,Monday,WY,28
2018,All,Saturday,AL,760
2018,All,Saturday,AR,52
2018,All,Saturday,AZ,1060
2018,All,Saturday,CA,12200
2018,All,Saturday,CO,714
2018,All,Saturday,CT,300
2018,All,Saturday,DC,15
2018,All,Saturday,DE,64
2018,All,Saturday,FL,3056
2018,All,Saturday,GA,1633
2018,All,Saturday,IA,137
2018,All,Saturday,ID,39
2018,All,Saturday,IL,868
2018,All,Saturday,IN,331
2018,All,Saturday,KS,140
2018,All,Saturday,KY,425
2018,All,Saturday,LA,660
2018,All,Saturday,MA,154
2018,All,Saturday,MD,514
2018,All,Saturday,ME,76
2018,All,Saturday,MI,1808
2018,All,Saturday,MN,1347
2018,All,Saturday,MO,562
2018,All,Saturday,MS,67
2018,All,Saturday,MT,9
2018,All,Saturday,NC,3292
2018,All,Saturday,ND,1
2018,All,Saturday,NE,154
2018,All,Saturday,NH,164
2018,All,Saturday,NJ,883
2018,All,Saturday,NM,129
2018,All,Saturday,NV,66
2018,All,Saturday,NY,2192
2018,All,Saturday,OH,543
2018,All,Saturday,OK,329
2018,All,Saturday,OR,2279
2018,All,Saturday,PA,949
2018,All,Saturday,RI,186
2018,All,Saturday,SC,2605
2018,All,Saturday,SD,2
2018,All,Saturday,TN,985
2018,All,Saturday,TX,3515
2018,All,Saturday,UT,932
2018,All,Saturday,VA,912
2018,All,Saturday,VT,2
2018,All,Saturday,WA,1359
2018,All,Saturday,WI,344
2018,All,Saturday,WV,52
2018,All,Saturday,WY,7
2018,All,Sunday,AL,573
2018,All,Sunday,AR,41
2018,All,Sunday,AZ,847
2018,All,Sunday,CA,10708
2018,All,Sunday,CO,511
2018,All,Sunday,CT,296
2018,All,Sunday,DC,28
2018,All,Sunday,DE,75
2018,All,Sunday,FL,2819
2018,All,Sunday,GA,1516
2018,All,Sunday,IA,132
2018,All,Sunday,ID,36
2018,All,Sunday,IL,701
2018,All,Sunday,IN,335
2018,All,Sunday,KS,147
2018,All,Sunday,KY,307
2018,All,Sunday,LA,594
2018,All,Sunday,MA,149
2018,All,Sunday,MD,527
2018,All,Sunday,ME,69
2018,All,Sunday,MI,1504
2018,All,Sunday,MN,928
2018,All,Sunday,MO,520
2018,All,Sunday,MS,50
2018,All,Sunday,MT,7
2018,All,Sunday,NC,2005
2018,All,Sunday,ND,1
2018,All,Sunday,NE,135
2018,All,Sunday,NH,210
2018,All,Sunday,NJ,820
2018,All,Sunday,NM,85
2018,All,Sunday,NV,73
2018,All,Sunday,NY,2273
2018,All,Sunday,OH,475
2018,All,Sunday,OK,348
2018,All,Sunday,OR,2185
2018,All,Sunday,PA,1019
2018,All,Sunday,RI,151
2018,All,Sunday,SC,2131
2018,All,Sunday,SD,3
2018,All,Sunday,TN,960
2018,All,Sunday,TX,2737
2018,All,Sunday,UT,610
2018,All,Sunday,VA,949
2018,All,Sunday,VT,11
2018,All,Sunday,WA,1183
2018,All,Sunday,WI,376
2018,All,Sunday,WV,62
2018,All,Sunday,WY,66
2018,All,Thursday,AL,2545
2018,All,Thursday,AR,114
2018,All,Thursday,AZ,3969
2018,All,Thursday,CA,26993
2018,All,Thursday,CO,2408
2018,All,Thursday,CT,1143
2018,All,Thursday,DC,167
2018,All,Thursday,DE,251
2018,All,Thursday,FL,11498
2018,All,Thursday,GA,4062
2018,All,Thursday,IA,394
2018,All,Thursday,ID,68
2018,All,Thursday,IL,4275
2018,All,Thursday,IN,2367
2018,All,Thursday,KS,378
2018,All,Thursday,KY,1413
2018,All,Thursday,LA,3660
2018,All,Thursday,MA,1846
2018,All,Thursday,MD,1792
2018,All,Thursday,ME,93
2018,All,Thursday,MI,3842
2018,All,Thursday,MN,3359
2018,All,Thursday,MO,1533
2018,All,Thursday,MS,476
2018,All,Thursday,MT,26
2018,All,Thursday,NC,9321
2018,All,Thursday,ND,6
2018,All,Thursday,NE,1104
2018,All,Thursday,NH,375
2018,All,Thursday,NJ,2749
2018,All,Thursday,NM,399
2018,All,Thursday,NV,492
2018,All,Thursday,NY,6176
2018,All,Thursday,OH,3119
2018,All,Thursday,OK,3809
2018,All,Thursday,OR,3444
